,location,size,total_sqft,bath,price,bhk,price_per_sqft
7962,Panathur,1 BHK,661.0,1.0,40.0,1,6051
7963,Bannerghatta Road,2 BHK,1280.0,2.0,60.16,2,4700
7965,Hosur Road,2 BHK,1170.0,2.0,48.0,2,4102
7966,Thanisandra,1 BHK,933.0,2.0,58.0,1,6216
7967,Sarjapur  Road,2 BHK,1150.0,2.0,44.0,2,3826
7970,Banjara Layout,2 Bedroom,1050.0,2.0,64.8,2,6171
7971,other,2 BHK,1080.0,2.0,37.8,2,3499
7972,Harlur,2 BHK,1303.0,2.0,90.0,2,6907
7973,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,40.54,2,3389
7978,Banashankari,2 BHK,1200.0,2.0,49.0,2,4083
7979,7th Phase JP Nagar,2 BHK,1120.0,2.0,65.0,2,5803
7980,Electronics City Phase 1,1 BHK,762.5,1.0,45.4,1,5954
7981,Electronics City Phase 1,2 BHK,1245.0,2.0,75.0,2,6024
7983,Channasandra,2 BHK,1093.0,2.0,34.0,2,3110
7984,Electronic City,2 BHK,1025.0,1.0,26.63,2,2598
7985,Hebbal,2 BHK,1345.0,2.0,97.0,2,7211
7986,other,2 Bedroom,1500.0,2.0,45.0,2,3000
7987,Vijayanagar,2 BHK,1180.0,2.0,86.0,2,7288
7988,NGR Layout,2 BHK,1020.0,2.0,48.45,2,4750
7993,CV Raman Nagar,2 BHK,1020.0,2.0,55.0,2,5392
7996,Yelahanka,1 BHK,694.0,1.0,30.84,1,4443
7997,Vittasandra,2 BHK,1404.0,2.0,70.0,2,4985
8001,Vittasandra,2 BHK,1259.0,2.0,67.48,2,5359
8002,Kengeri,2 BHK,1000.0,2.0,34.0,2,3400
8003,Rachenahalli,2 BHK,985.0,2.0,49.97,2,5073
8004,Indira Nagar,1 BHK,850.0,1.0,60.0,1,7058
8008,Ambedkar Nagar,2 BHK,1367.0,2.0,86.0,2,6291
8010,other,2 BHK,1190.0,2.0,48.6,2,4084
8011,Sarjapur,2 BHK,1175.0,2.0,42.0,2,3574
8013,Whitefield,2 BHK,1140.0,2.0,40.0,2,3508
8014,Hoskote,2 BHK,1095.0,2.0,33.6,2,3068
8015,Attibele,1 BHK,782.0,1.0,19.55,1,2500
8017,Choodasandra,2 BHK,725.0,2.0,36.0,2,4965
8024,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700
8027,Horamavu Agara,2 BHK,1145.0,2.0,41.21,2,3599
8028,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167
8029,7th Phase JP Nagar,2 BHK,1100.0,3.0,60.0,2,5454
8032,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,40.54,2,3389
8036,Pai Layout,2 Bedroom,780.0,2.0,72.0,2,9230
8037,Haralur Road,2 BHK,1194.0,2.0,47.0,2,3936
8038,Banashankari Stage II,2 BHK,1250.0,2.0,110.0,2,8800
8042,Laggere,1 Bedroom,620.0,2.0,48.0,1,7741
8044,Hennur Road,2 BHK,1020.0,2.0,45.0,2,4411
8046,Bhoganhalli,2 BHK,1181.7,2.0,100.0,2,8462
8050,Banaswadi,2 BHK,1200.0,2.0,60.0,2,5000
8051,Old Airport Road,2 BHK,1050.0,2.0,50.0,2,4761
8053,Whitefield,2 BHK,1356.0,2.0,94.84,2,6994
8054,Whitefield,2 BHK,1338.0,2.0,103.0,2,7698
8055,other,1 BHK,500.0,1.0,20.0,1,4000
8059,Anekal,2 BHK,620.0,1.0,23.5,2,3790
8066,Sahakara Nagar,2 BHK,1100.0,2.0,55.0,2,5000
8073,HSR Layout,2 BHK,1142.0,2.0,65.0,2,5691
8077,Hosa Road,2 BHK,1063.0,2.0,32.8,2,3085
8078,Kammanahalli,2 BHK,1100.0,2.0,60.0,2,5454
8079,other,2 Bedroom,1044.0,2.0,85.0,2,8141
8081,6th Phase JP Nagar,2 BHK,1216.0,2.0,60.0,2,4934
8084,Hosur Road,2 BHK,1345.0,2.0,108.0,2,8029
8085,Marathahalli,2 BHK,1248.0,2.0,130.0,2,10416
8087,other,2 BHK,900.0,1.0,130.0,2,14444
8089,Uttarahalli,2 BHK,1025.0,2.0,35.88,2,3500
8090,other,2 Bedroom,840.0,1.0,99.0,2,11785
8095,other,2 BHK,1285.0,2.0,45.0,2,3501
8096,Babusapalaya,2 BHK,1450.0,2.0,55.99,2,3861
8097,Raja Rajeshwari Nagar,2 BHK,1160.0,2.0,70.0,2,6034
8100,Uttarahalli,2 BHK,1125.0,2.0,47.65,2,4235
8102,Raja Rajeshwari Nagar,2 BHK,1133.0,2.0,38.37,2,3386
8103,Arekere,2 BHK,1240.0,2.0,60.0,2,4838
8108,Kaggadasapura,2 BHK,1225.0,2.0,48.0,2,3918
8109,Akshaya Nagar,2 BHK,1300.0,2.0,54.0,2,4153
8117,Kadubeesanahalli,2 BHK,1257.0,2.0,93.0,2,7398
8119,Kasavanhalli,2 BHK,1309.0,2.0,95.0,2,7257
8120,Yeshwanthpur,2 Bedroom,1362.0,2.0,100.0,2,7342
8121,Whitefield,2 BHK,1115.0,2.0,55.0,2,4932
8123,other,2 BHK,1322.0,2.0,61.99,2,4689
8125,Banashankari,2 BHK,1185.0,2.0,67.0,2,5654
8128,Rachenahalli,2 BHK,1050.0,2.0,52.5,2,5000
8129,Budigere,1 BHK,693.0,1.0,27.375,1,3950
8131,Devanahalli,1 BHK,775.0,1.0,39.0,1,5032
8132,Hoodi,2 BHK,1000.0,2.0,48.0,2,4800
8133,Thanisandra,2 BHK,1183.0,2.0,77.25,2,6530
8135,other,1 BHK,425.0,1.0,15.0,1,3529
8136,other,2 BHK,820.0,2.0,30.0,2,3658
8138,Hebbal,2 BHK,1200.0,2.0,52.0,2,4333
8139,Ramagondanahalli,2 BHK,1151.0,2.0,43.6,2,3788
8144,Devanahalli,1 BHK,1020.0,2.0,49.87,1,4889
8148,Begur Road,2 BHK,1160.0,2.0,44.0,2,3793
8151,Brookefield,2 BHK,1089.0,2.0,49.0,2,4499
8152,Yelahanka,2 BHK,1115.0,2.0,60.0,2,5381
8153,Kudlu Gate,2 BHK,1215.0,2.0,45.0,2,3703
8154,Sarjapur  Road,2 BHK,1194.0,2.0,51.0,2,4271
8156,Hennur,2 BHK,1255.0,2.0,55.5,2,4422
8158,other,2 Bedroom,900.0,1.0,70.0,2,7777
8159,other,2 BHK,1517.0,2.0,125.0,2,8239
8160,Budigere,1 BHK,664.0,1.0,35.4,1,5331
8161,Devarachikkanahalli,2 BHK,1230.0,2.0,58.0,2,4715
8162,Hegde Nagar,2 BHK,1340.0,2.0,72.0,2,5373
8163,Attibele,2 BHK,1175.0,2.0,29.38,2,2500
8165,Sarjapur,2 BHK,1240.0,2.0,43.1,2,3475
8168,other,2 BHK,1000.0,2.0,35.0,2,3500
8169,Gunjur,2 BHK,1071.0,2.0,51.0,2,4761
8173,Kalyan nagar,2 BHK,1190.0,2.0,60.0,2,5042
8175,Kanakpura Road,2 BHK,1283.0,2.0,63.22,2,4927
8176,Mallasandra,2 BHK,1325.0,2.0,73.0,2,5509
8177,Whitefield,2 BHK,1105.0,2.0,35.36,2,3200
8180,Hennur,2 BHK,1100.0,2.0,44.55,2,4050
8183,Hebbal Kempapura,2 BHK,1485.0,3.0,132.0,2,8888
8184,Hosur Road,2 BHK,1250.0,2.0,55.0,2,4400
8186,Bellandur,2 BHK,1170.0,2.0,46.79,2,3999
8187,Kanakpura Road,2 BHK,1328.0,2.0,91.06,2,6856
8188,Hennur Road,2 BHK,1232.0,2.0,87.0,2,7061
8189,1st Phase JP Nagar,2 BHK,1180.0,2.0,88.5,2,7500
8193,Electronic City Phase II,2 BHK,1020.0,2.0,32.0,2,3137
8197,Hennur,2 BHK,1255.0,2.0,57.5,2,4581
8198,Whitefield,2 BHK,1074.0,2.0,42.79,2,3984
8201,Tumkur Road,1 BHK,728.5,1.0,31.315,1,4298
8205,other,1 Bedroom,510.0,1.0,34.0,1,6666
8207,Begur Road,2 BHK,952.0,2.0,42.0,2,4411
8208,other,2 BHK,1166.0,2.0,65.0,2,5574
8214,Yelenahalli,2 BHK,1175.0,2.0,50.0,2,4255
8215,Bharathi Nagar,2 BHK,1432.0,2.0,68.0,2,4748
8216,Bommasandra Industrial Area,2 BHK,1005.0,2.0,39.77,2,3957
8217,Rajiv Nagar,2 BHK,1309.0,2.0,80.0,2,6111
8219,7th Phase JP Nagar,2 BHK,1050.0,2.0,77.0,2,7333
8223,other,2 BHK,940.0,2.0,56.0,2,5957
8224,other,2 BHK,1015.0,2.0,40.1,2,3950
8227,Whitefield,2 BHK,1100.0,2.0,52.0,2,4727
8229,Koramangala,2 BHK,1084.0,2.0,179.0,2,16512
8230,Kammanahalli,2 Bedroom,1200.0,1.0,81.0,2,6750
8233,Electronic City Phase II,2 BHK,1020.0,2.0,27.43,2,2689
8234,Whitefield,2 BHK,1267.0,2.0,90.33,2,7129
8239,Ananth Nagar,2 BHK,1000.0,2.0,29.7,2,2970
8242,Kengeri Satellite Town,2 Bedroom,2480.0,2.0,160.0,2,6451
8243,Kalyan nagar,2 BHK,1086.0,2.0,44.5,2,4097
8244,Kengeri,1 BHK,416.0,1.0,18.0,1,4326
8245,Hennur Road,2 BHK,1066.0,2.0,52.23,2,4899
8247,Balagere,2 BHK,1205.0,2.0,63.86,2,5299
8249,Subramanyapura,2 BHK,960.0,2.0,55.0,2,5729
8253,other,2 BHK,1000.0,2.0,63.0,2,6300
8254,Poorna Pragna Layout,2 BHK,1160.0,2.0,46.39,2,3999
8257,Seegehalli,2 BHK,1134.0,2.0,45.0,2,3968
8261,other,2 BHK,1350.0,2.0,65.0,2,4814
8262,Sarjapur,2 BHK,1032.0,2.0,42.0,2,4069
8264,Murugeshpalya,2 BHK,1225.0,2.0,48.0,2,3918
8265,Sarjapur  Road,2 BHK,1262.0,2.0,67.0,2,5309
8267,other,2 BHK,1300.0,2.0,60.0,2,4615
8268,Kothannur,2 BHK,1070.0,2.0,38.6,2,3607
8269,other,2 BHK,950.0,2.0,33.0,2,3473
8270,Balagere,2 BHK,1012.0,2.0,53.58,2,5294
8271,TC Palaya,2 Bedroom,1000.0,2.0,70.0,2,7000
8272,Kadugodi,2 BHK,1394.0,2.0,56.0,2,4017
8274,Banaswadi,1 RK,527.0,1.0,35.0,1,6641
8277,Horamavu Agara,2 BHK,1000.0,2.0,46.0,2,4600
8278,Kogilu,2 BHK,952.0,2.0,49.0,2,5147
8281,Hebbal Kempapura,2 BHK,1400.0,2.0,108.0,2,7714
8286,Hennur,2 BHK,960.0,2.0,48.0,2,5000
8287,Channasandra,2 BHK,808.0,2.0,40.0,2,4950
8288,Kodichikkanahalli,2 BHK,907.0,2.0,38.5,2,4244
8289,Uttarahalli,2 BHK,1300.0,2.0,55.0,2,4230
8293,other,2 BHK,826.0,2.0,36.0,2,4358
8294,Hormavu,2 BHK,1200.0,2.0,68.0,2,5666
8297,6th Phase JP Nagar,2 BHK,1460.0,2.0,80.0,2,5479
8299,BTM 2nd Stage,2 BHK,965.0,2.0,56.0,2,5803
8303,other,2 BHK,935.0,2.0,35.0,2,3743
8304,other,2 BHK,1180.0,2.0,39.0,2,3305
8305,Electronic City,2 BHK,1090.0,2.0,31.48,2,2888
8306,Kanakpura Road,2 BHK,1204.0,2.0,82.0,2,6810
8308,Haralur Road,2 BHK,1056.0,2.0,65.0,2,6155
8309,Hebbal,2 BHK,985.0,2.0,62.0,2,6294
8311,KR Puram,2 BHK,734.0,2.0,22.0,2,2997
8314,Singasandra,1 Bedroom,600.0,1.0,45.0,1,7500
8316,Attibele,2 BHK,656.0,2.0,25.0,2,3810
8317,Attibele,1 BHK,400.0,1.0,11.5,1,2875
8318,Yeshwanthpur,1 BHK,666.0,1.0,36.8,1,5525
8320,7th Phase JP Nagar,2 BHK,1174.0,2.0,47.0,2,4003
8321,Budigere,2 BHK,1153.0,2.0,56.7,2,4917
8324,Marathahalli,2 BHK,957.0,2.0,47.0,2,4911
8325,Banashankari Stage III,2 BHK,910.0,2.0,160.0,2,17582
8326,Sarjapur  Road,2 BHK,1060.0,2.0,50.0,2,4716
8327,Banashankari,2 BHK,1000.0,2.0,50.0,2,5000
8333,Kaval Byrasandra,2 BHK,1125.0,2.0,41.5,2,3688
8335,Brookefield,2 BHK,1130.0,2.0,56.0,2,4955
8339,Cox Town,2 BHK,1250.0,2.0,95.0,2,7600
8341,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,48.7,2,4271
8346,other,2 BHK,1500.0,2.0,50.0,2,3333
8347,other,2 BHK,1217.0,2.0,164.0,2,13475
8348,Whitefield,2 BHK,1197.0,2.0,50.0,2,4177
8355,9th Phase JP Nagar,2 Bedroom,1200.0,2.0,80.0,2,6666
8357,other,1 BHK,600.0,1.0,45.0,1,7500
8358,Uttarahalli,2 BHK,1025.0,2.0,35.88,2,3500
8359,Hennur Road,2 BHK,973.0,2.0,56.0,2,5755
8362,Balagere,2 BHK,1007.0,2.0,75.0,2,7447
8363,Hosa Road,1 BHK,800.0,1.0,39.99,1,4998
8365,Nagavara,2 BHK,1077.0,2.0,50.0,2,4642
8366,other,1 Bedroom,672.0,1.0,27.0,1,4017
8368,Electronics City Phase 1,2 BHK,865.0,2.0,40.0,2,4624
8369,Kalena Agrahara,2 BHK,1000.0,2.0,33.0,2,3300
8370,CV Raman Nagar,2 BHK,1285.0,2.0,65.0,2,5058
8371,Thanisandra,1 BHK,662.0,1.0,29.0,1,4380
8380,other,2 Bedroom,360.0,2.0,40.0,2,11111
8381,Bellandur,2 BHK,1150.0,2.0,69.44,2,6038
8384,Karuna Nagar,2 BHK,1057.0,2.0,65.0,2,6149
8385,Hebbal,2 BHK,1320.0,2.0,91.0,2,6893
8387,other,2 BHK,1125.0,2.0,48.0,2,4266
8389,Balagere,1 BHK,645.0,1.0,34.18,1,5299
8390,Rachenahalli,2 BHK,1050.0,2.0,52.08,2,4960
8391,Panathur,2 BHK,1040.0,2.0,41.6,2,4000
8395,Sarjapur  Road,2 BHK,984.0,2.0,45.91,2,4665
8396,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,38.65,2,3390
8399,other,1 BHK,560.0,1.0,19.0,1,3392
8400,Vittasandra,2 BHK,1404.0,2.0,75.0,2,5341
8406,Parappana Agrahara,2 BHK,1194.0,2.0,47.0,2,3936
8408,Kanakpura Road,2 BHK,700.0,2.0,35.0,2,5000
8409,Kudlu Gate,2 BHK,812.0,2.0,38.25,2,4710
8412,Kannamangala,2 BHK,957.0,2.0,54.5,2,5694
8413,Attibele,1 BHK,460.0,1.0,13.0,1,2826
8414,other,2 Bedroom,900.0,2.0,128.0,2,14222
8415,7th Phase JP Nagar,2 BHK,1050.0,2.0,75.0,2,7142
8417,Varthur Road,2 BHK,1033.0,2.0,32.0,2,3097
8418,Kumaraswami Layout,2 Bedroom,800.0,1.0,90.0,2,11250
8419,other,1 Bedroom,520.0,2.0,29.0,1,5576
8420,OMBR Layout,2 BHK,1165.0,2.0,88.5,2,7596
8421,Gottigere,2 BHK,1280.0,2.0,61.0,2,4765
8423,other,1 Bedroom,600.0,1.0,58.0,1,9666
8425,Nagavarapalya,2 BHK,1392.0,2.0,130.0,2,9339
8427,other,1 BHK,1000.0,1.0,19.0,1,1900
8428,other,2 BHK,1300.0,2.0,60.0,2,4615
8429,Hoskote,2 BHK,1065.0,2.0,31.5,2,2957
8431,other,1 Bedroom,375.0,1.0,40.0,1,10666
8434,Hennur Road,2 BHK,1255.0,2.0,84.0,2,6693
8435,Jalahalli,2 BHK,1035.0,2.0,31.05,2,3000
8439,Electronic City,2 BHK,1128.0,2.0,65.58,2,5813
8440,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,38.55,2,3381
8442,Thanisandra,2 BHK,1183.0,2.0,58.56,2,4950
8443,Whitefield,2 BHK,1155.0,2.0,39.0,2,3376
8445,Akshaya Nagar,2 BHK,1000.0,2.0,38.0,2,3800
8446,7th Phase JP Nagar,2 BHK,1040.0,2.0,75.0,2,7211
8451,other,2 BHK,1220.0,2.0,65.0,2,5327
8453,Electronic City,2 BHK,1355.0,2.0,97.6,2,7202
8454,Whitefield,2 BHK,1141.0,2.0,62.0,2,5433
8455,Vijayanagar,2 BHK,1046.0,2.0,49.06,2,4690
8456,Bannerghatta Road,1 BHK,630.0,1.0,35.0,1,5555
8457,Pattandur Agrahara,2 BHK,1247.0,2.0,62.35,2,5000
8459,other,2 BHK,850.0,2.0,32.5,2,3823
8460,KR Puram,2 BHK,1120.0,2.0,36.0,2,3214
8464,Kereguddadahalli,2 BHK,1000.0,2.0,34.0,2,3400
8465,Whitefield,2 BHK,1216.0,2.0,82.0,2,6743
8466,Margondanahalli,2 Bedroom,900.0,2.0,65.0,2,7222
8467,TC Palaya,2 Bedroom,1100.0,2.0,65.0,2,5909
8470,Whitefield,2 BHK,1495.0,3.0,88.0,2,5886
8473,other,2 BHK,1256.0,2.0,65.0,2,5175
8474,Kundalahalli,2 BHK,1047.0,2.0,89.0,2,8500
8476,Hoodi,2 BHK,1063.0,2.0,61.17,2,5754
8478,Garudachar Palya,2 BHK,1150.0,2.0,52.5,2,4565
8479,Chandapura,1 BHK,450.0,1.0,9.0,1,2000
8480,Ramamurthy Nagar,2 BHK,1360.0,2.0,45.0,2,3308
8484,LB Shastri Nagar,2 BHK,1250.0,2.0,48.5,2,3880
8486,R.T. Nagar,2 Bedroom,1100.0,3.0,125.0,2,11363
8487,Dommasandra,2 BHK,850.0,2.0,25.4,2,2988
8488,Electronic City Phase II,2 BHK,1025.0,2.0,26.65,2,2600
8489,Uttarahalli,2 BHK,980.0,2.0,45.0,2,4591
8491,other,2 BHK,1130.0,2.0,74.0,2,6548
8494,other,2 BHK,1407.0,2.0,83.87,2,5960
8498,other,2 BHK,900.0,2.0,45.0,2,5000
8502,other,2 BHK,1200.0,2.0,67.0,2,5583
8503,Akshaya Nagar,2 BHK,1113.0,2.0,52.0,2,4672
8504,Uttarahalli,2 BHK,1125.0,2.0,47.0,2,4177
8507,Yeshwanthpur,2 BHK,770.0,1.0,70.0,2,9090
8508,Kodichikkanahalli,2 BHK,1181.0,2.0,57.0,2,4826
8510,1st Phase JP Nagar,2 BHK,1200.0,2.0,86.0,2,7166
8511,Raja Rajeshwari Nagar,2 BHK,1295.0,2.0,55.47,2,4283
8517,Talaghattapura,2 BHK,1040.0,2.0,33.28,2,3200
8519,Hennur,2 BHK,1020.0,2.0,48.0,2,4705
8522,other,1 Bedroom,812.0,1.0,26.0,1,3201
8523,Vidyaranyapura,2 BHK,1100.0,2.0,54.0,2,4909
8524,other,2 BHK,829.0,2.0,22.8,2,2750
8528,Ananth Nagar,2 BHK,850.0,2.0,25.99,2,3057
8529,Kaval Byrasandra,2 BHK,1180.0,2.0,60.0,2,5084
8532,Channasandra,2 BHK,1010.0,2.0,36.0,2,3564
8533,Marathahalli,2 BHK,1350.0,2.0,60.0,2,4444
8534,Talaghattapura,2 BHK,1100.0,2.0,50.0,2,4545
8536,Raja Rajeshwari Nagar,2 BHK,1133.0,2.0,40.0,2,3530
8538,Doddaballapur,2 Bedroom,640.0,1.0,10.5,2,1640
8540,Rajaji Nagar,2 Bedroom,432.0,2.0,65.0,2,15046
8542,other,1 BHK,600.0,2.0,35.0,1,5833
8543,Rachenahalli,2 BHK,1050.0,2.0,52.07,2,4959
8544,other,2 BHK,700.0,2.0,35.0,2,5000
8546,Yelahanka,1 BHK,654.0,1.0,38.0,1,5810
8547,other,2 BHK,1105.0,2.0,50.0,2,4524
8549,Yelachenahalli,2 Bedroom,1200.0,2.0,160.0,2,13333
8550,Kogilu,1 BHK,700.0,1.0,30.84,1,4405
8551,other,2 BHK,1000.0,2.0,51.0,2,5100
8554,Bellandur,2 BHK,1200.0,2.0,45.0,2,3750
8557,Whitefield,2 BHK,1140.0,2.0,50.0,2,4385
8560,other,2 Bedroom,1200.0,2.0,62.0,2,5166
8561,Rajaji Nagar,2 BHK,720.0,2.0,65.0,2,9027
8564,9th Phase JP Nagar,2 BHK,905.0,2.0,32.0,2,3535
8566,Chikkalasandra,2 BHK,1070.0,2.0,45.48,2,4250
8568,Koramangala,2 BHK,1200.0,2.0,100.0,2,8333
8571,Old Airport Road,2 BHK,1145.0,2.0,75.0,2,6550
8576,Balagere,2 BHK,1007.0,2.0,53.0,2,5263
8577,Ananth Nagar,2 BHK,902.0,2.0,25.26,2,2800
8578,other,2 BHK,1054.0,2.0,53.0,2,5028
8580,Gollarapalya Hosahalli,2 BHK,996.0,2.0,49.0,2,4919
8581,other,2 BHK,1275.0,2.0,47.0,2,3686
8582,NRI Layout,2 Bedroom,1250.0,2.0,75.0,2,6000
8584,other,2 BHK,1394.0,2.0,52.0,2,3730
8585,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700
8586,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167
8587,other,2 BHK,1075.0,2.0,57.0,2,5302
8592,Harlur,2 BHK,1532.0,2.0,65.0,2,4242
8594,other,2 BHK,1220.0,2.0,54.89,2,4499
8595,Chikkalasandra,2 BHK,1100.0,2.0,50.0,2,4545
8597,Hosa Road,2 BHK,840.0,2.0,28.0,2,3333
8599,CV Raman Nagar,2 BHK,1030.0,2.0,35.0,2,3398
8602,Munnekollal,2 BHK,1170.0,2.0,59.0,2,5042
8604,other,2 BHK,1161.0,2.0,36.69,2,3160
8605,Yelahanka,2 Bedroom,1633.0,2.0,72.0,2,4409
8606,other,2 BHK,1050.0,2.0,65.0,2,6190
8608,Varthur Road,1 BHK,552.5,1.0,13.26,1,2400
8609,Attibele,1 BHK,418.0,2.0,11.5,1,2751
8610,other,2 BHK,905.0,2.0,50.0,2,5524
8613,Kasturi Nagar,2 BHK,1101.0,2.0,66.0,2,5994
8616,other,2 BHK,1056.0,2.0,55.0,2,5208
8619,Pai Layout,2 BHK,1000.0,2.0,34.0,2,3400
8620,Haralur Road,1 BHK,575.0,1.0,38.0,1,6608
8625,Anandapura,2 Bedroom,616.0,3.0,45.0,2,7305
8626,JP Nagar,1 BHK,745.0,1.0,34.27,1,4600
8629,Kudlu Gate,2 BHK,1547.0,2.0,103.0,2,6658
8634,other,2 BHK,1152.0,2.0,57.0,2,4947
8635,Dodda Nekkundi,2 BHK,1100.0,2.0,46.75,2,4250
8639,Kanakpura Road,2 BHK,1240.0,2.0,65.0,2,5241
8643,Budigere,2 BHK,1139.0,2.0,72.0,2,6321
8647,other,2 BHK,1200.0,2.0,39.0,2,3250
8649,Margondanahalli,2 Bedroom,1100.0,2.0,55.0,2,5000
8652,Hosur Road,1 BHK,660.0,1.0,23.0,1,3484
8653,Kodihalli,2 BHK,1490.0,2.0,150.0,2,10067
8655,Hennur Road,2 BHK,1232.0,2.0,83.0,2,6737
8657,Whitefield,2 BHK,1227.0,2.0,70.0,2,5704
8658,Sarjapur  Road,2 BHK,1059.0,2.0,68.0,2,6421
8659,Electronic City Phase II,2 BHK,545.0,1.0,29.0,2,5321
8660,Mahadevpura,2 BHK,1152.0,2.0,54.0,2,4687
8661,Kenchenahalli,2 BHK,870.0,1.0,45.0,2,5172
8662,Panathur,2 BHK,1210.0,2.0,78.0,2,6446
8663,Thanisandra,1 BHK,663.0,1.0,46.1,1,6953
8667,Whitefield,2 BHK,1256.0,2.0,73.0,2,5812
8668,Kengeri,2 BHK,883.0,2.0,49.0,2,5549
8670,Marsur,2 BHK,497.0,1.0,25.0,2,5030
8671,9th Phase JP Nagar,2 BHK,1073.0,2.0,52.36,2,4879
8673,other,2 BHK,1300.0,2.0,32.0,2,2461
8674,Thanisandra,1 BHK,662.0,1.0,45.0,1,6797
8675,other,2 BHK,1200.0,2.0,75.0,2,6250
8678,Banashankari,2 BHK,1310.0,2.0,80.43,2,6139
8682,Harlur,2 BHK,1174.0,2.0,75.0,2,6388
8683,other,1 BHK,565.0,1.0,33.0,1,5840
8685,Electronic City,1 BHK,635.0,1.0,28.0,1,4409
8689,Devanahalli,2 BHK,1045.0,2.0,48.0,2,4593
8690,Electronic City,2 BHK,1128.0,2.0,65.4,2,5797
8691,Bhoganhalli,2 BHK,1125.0,2.0,54.0,2,4800
8692,Whitefield,2 BHK,1195.0,2.0,62.38,2,5220
8693,other,1 Bedroom,630.0,2.0,70.0,1,11111
8696,Bommasandra,2 BHK,877.0,2.0,29.0,2,3306
8698,Yelahanka New Town,1 BHK,450.0,1.0,15.0,1,3333
8699,other,2 Bedroom,1000.0,2.0,55.0,2,5500
8700,Whitefield,2 BHK,1300.0,2.0,78.0,2,6000
8702,Abbigere,2 BHK,985.0,2.0,40.39,2,4100
8703,other,2 BHK,1045.0,2.0,42.0,2,4019
8704,other,2 BHK,1250.0,2.0,62.4,2,4992
8706,Haralur Road,2 BHK,1194.0,2.0,46.0,2,3852
8713,Sarjapur,2 BHK,535.0,1.0,20.0,2,3738
8714,Kanakapura,2 BHK,1120.0,2.0,39.2,2,3500
8715,Kenchenahalli,2 BHK,1150.0,2.0,60.0,2,5217
8717,Bannerghatta Road,2 BHK,1215.0,2.0,68.0,2,5596
8718,Bhoganhalli,2 BHK,1444.0,2.0,75.97,2,5261
8720,other,2 BHK,1100.0,2.0,70.0,2,6363
8721,Kodichikkanahalli,2 BHK,900.0,2.0,42.0,2,4666
8725,Electronic City,2 BHK,1096.0,2.0,39.0,2,3558
8728,other,1 BHK,420.0,1.0,23.5,1,5595
8731,Vasanthapura,2 BHK,940.0,2.0,40.0,2,4255
8733,Electronic City Phase II,2 BHK,1020.0,2.0,29.45,2,2887
8735,Raja Rajeshwari Nagar,2 BHK,1400.0,2.0,45.0,2,3214
8737,Tumkur Road,2 BHK,708.0,2.0,32.0,2,4519
8738,Channasandra,2 BHK,1123.0,2.0,36.0,2,3205
8739,Talaghattapura,2 BHK,1100.0,2.0,49.49,2,4499
8740,other,2 BHK,1225.0,2.0,71.05,2,5800
8742,Kengeri Satellite Town,1 BHK,410.0,1.0,15.0,1,3658
8745,Gubbalala,2 BHK,1475.0,2.0,80.0,2,5423
8746,Kengeri Satellite Town,2 BHK,1120.0,2.0,49.0,2,4375
8747,KR Puram,2 BHK,1150.0,2.0,42.0,2,3652
8748,Yeshwanthpur,2 BHK,1165.0,2.0,85.0,2,7296
8750,Ambedkar Nagar,2 BHK,1409.0,2.0,95.0,2,6742
8751,Mahadevpura,2 BHK,1212.0,2.0,56.9,2,4694
8752,Doddathoguru,2 BHK,1140.0,2.0,26.49,2,2323
8754,Jalahalli East,1 BHK,775.0,1.0,34.1,1,4400
8757,Raja Rajeshwari Nagar,2 BHK,1110.0,2.0,52.0,2,4684
8758,Electronic City Phase II,2 BHK,1000.0,2.0,28.88,2,2888
8761,other,2 Bedroom,3760.0,2.0,280.0,2,7446
8763,Bhoganhalli,2 BHK,1205.0,2.0,64.47,2,5350
8764,Thigalarapalya,2 BHK,1418.0,2.0,105.0,2,7404
8767,Electronic City,2 BHK,1150.0,2.0,38.0,2,3304
8770,other,2 BHK,850.0,2.0,34.0,2,4000
8772,Whitefield,2 BHK,1216.0,2.0,84.03,2,6910
8773,Kanakpura Road,1 BHK,381.0,1.0,28.0,1,7349
8775,Hebbal,2 BHK,1040.0,2.0,55.0,2,5288
8780,Electronic City,2 BHK,1355.0,2.0,72.9,2,5380
8783,Whitefield,2 BHK,1240.0,2.0,70.0,2,5645
8788,Electronic City,2 BHK,1200.0,2.0,30.0,2,2500
8789,OMBR Layout,2 BHK,1101.0,2.0,66.0,2,5994
8790,Whitefield,2 BHK,1216.0,2.0,72.5,2,5962
8795,Hosa Road,2 BHK,1364.0,2.0,64.79,2,4750
8796,Banashankari Stage VI,2 BHK,1180.0,2.0,59.47,2,5039
8798,Kothannur,2 BHK,1350.0,2.0,42.0,2,3111
8801,Doddakallasandra,2 BHK,1072.0,2.0,42.87,2,3999
